CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
2705	10000	-105.078	2705	0.9288	2705.0	64	 
2456	10176	44.027	2456	0.908	2456.0	64	H2N3:C2H4O
10067	10068	-17.027	10067	0.9388	10067.0	64	adduct_rel_H_NH4 or NH3
10106	10155	44.028	10106	0.9199	10106.0	64	H2N3:C2H4O
2456	2705	-88.053	2456	0.933	2456.0	64	 
2456	10068	-105.079	2456	0.9589	2456.0	64	 
10067	10106	44.026	10067	0.967	10067.0	64	H2N3:C2H4O
2618	10107	-17.026	2618	0.9591	2618.0	64	adduct_rel_H_NH4 or NH3
10068	10107	44.027	10068	0.9646	10068.0	64	H2N3:C2H4O
2456	10107	-61.053	2456	0.9659	2456.0	64	H5N4:C2H7NO
2618	10176	88.053	2618	0.9002	2618.0	64	 
2883	10068	61.053	2883	0.9255	2883.0	64	H5N4:C2H7NO
10000	10034	44.026	10000	0.899	10000.0	64	H2N3:C2H4O
2883	10107	105.080	2883	0.927	2883.0	64	 
11196	11355	90.961	11196	0.9713	11196.0	65	 
11196	13006	79.956	11196	0.9304	11196.0	65	SO3:sulfate (-H2O)
11355	13006	-11.005	11355	0.99	11355.0	65	 
448	449	17.027	448	0.9186	448.0	66	adduct_rel_H_NH4 or NH3
448	461	-1.003	448	0.8933	448.0	66	isotope_13C
10085	10993	-44.026	10085	0.9908	10085.0	67	H2N3:C2H4O
10923	10993	44.026	10923	0.9846	10923.0	67	H2N3:C2H4O
10993	11771	-14.016	10993	0.9876	10993.0	67	methanol (-H2O):CH2
402	517	-30.011	402	0.7844	402.0	69	CH2O
998	1424	-30.010	998	0.8626	998.0	69	CH2O
517	813	30.011	517	0.7422	517.0	69	CH2O
309	402	-0.001	309	0.8773	309.0	69	 
517	1424	15.995	517	0.754	517.0	69	O
7251	7253	0.002	7251	0.9395	7251.0	70	 
7223	7248	0.993	7223	0.7837	7223.0	70	NH3<->OH:isotope_13C:H
7249	7252	0.005	7249	0.8211	7249.0	70	 
7223	7249	-1.014	7223	0.8342	7223.0	70	NH3<->OH:isotope_13C:H
7248	7251	-0.001	7248	0.8554	7248.0	70	 
7228	7248	0.994	7228	0.7502	7228.0	70	NH3<->OH:isotope_13C:H
7223	7228	-0.001	7223	0.8297	7223.0	70	 
7248	7249	-2.007	7248	0.7787	7248.0	70	isotope_34S:isotope_37Cl:isotope_81Br:H2
7252	7253	2.003	7252	0.8455	7252.0	70	isotope_34S:isotope_37Cl:isotope_81Br:H2
7228	7252	-1.008	7228	0.7796	7228.0	70	NH3<->OH:isotope_13C:H
7249	7253	2.008	7249	0.8657	7249.0	70	isotope_34S:isotope_37Cl:isotope_81Br:H2
7251	7252	-2.001	7251	0.849	7251.0	70	isotope_34S:isotope_37Cl:isotope_81Br:H2
7223	7251	0.992	7223	0.8511	7223.0	70	NH3<->OH:isotope_13C:H
7249	7251	2.006	7249	0.8849	7249.0	70	isotope_34S:isotope_37Cl:isotope_81Br:H2
7228	7253	0.995	7228	0.8764	7228.0	70	NH3<->OH:isotope_13C:H
7248	7252	-2.002	7248	0.8091	7248.0	70	isotope_34S:isotope_37Cl:isotope_81Br:H2
7228	7251	0.993	7228	0.902	7228.0	70	NH3<->OH:isotope_13C:H
7223	7252	-1.009	7223	0.7818	7223.0	70	NH3<->OH:isotope_13C:H
7228	7249	-1.013	7228	0.8714	7228.0	70	NH3<->OH:isotope_13C:H
7248	7253	0.001	7248	0.8949	7248.0	70	 
7223	7253	0.994	7223	0.9005	7223.0	70	NH3<->OH:isotope_13C:H
3181	6383	0.000	3181	0.8998	3181.0	72	 
6383	8270	27.995	6383	0.9071	6383.0	72	CO
2292	6383	46.005	2292	0.8684	2292.0	72	CH2O2
8695	9123	-14.016	8695	0.9077	8695.0	72	methanol (-H2O):CH2
5267	7909	-0.036	5267	0.8438	5267.0	72	 
7347	7655	-26.015	7347	0.8503	7347.0	72	C2H2
8284	9123	-0.001	8284	0.8996	8284.0	72	 
7554	9623	-14.016	7554	0.9524	7554.0	72	methanol (-H2O):CH2
3181	5267	0.000	3181	0.8921	3181.0	72	 
7347	7549	0.000	7347	0.8945	7347.0	72	 
6383	7554	27.995	6383	0.9512	6383.0	72	CO
3181	9123	-170.094	3181	0.8851	3181.0	72	 
5763	9123	46.005	5763	0.9221	5763.0	72	CH2O2
7016	7655	-10.021	7016	0.8533	7016.0	72	 
5267	8270	27.995	5267	0.9078	5267.0	72	CO
7347	8695	28.031	7347	0.8675	7347.0	72	C2H4
5267	9623	13.979	5267	0.8894	5267.0	72	 
5267	6383	0.000	5267	0.9566	5267.0	72	 
8284	9018	-0.000	8284	0.8625	8284.0	72	 
2292	5267	46.005	2292	0.8586	2292.0	72	CH2O2
7167	7659	0.000	7167	0.9211	7167.0	72	 
7347	7659	14.016	7347	0.8449	7347.0	72	methanol (-H2O):CH2
8104	8270	14.016	8104	0.8583	8104.0	72	methanol (-H2O):CH2
9018	9123	-0.000	9018	0.9014	9018.0	72	 
2292	8270	74.000	2292	0.8532	2292.0	72	N3O2:C2H2O3
8270	9623	-14.016	8270	0.9057	8270.0	72	methanol (-H2O):CH2
7549	9123	14.015	7549	0.86	7549.0	72	methanol (-H2O):CH2
7659	8695	14.016	7659	0.8685	7659.0	72	methanol (-H2O):CH2
6540	8695	-0.000	6540	0.8646	6540.0	72	 
7554	8270	0.000	7554	0.9192	7554.0	72	 
7554	8104	-14.016	7554	0.8479	7554.0	72	methanol (-H2O):CH2
7347	9123	14.015	7347	0.9123	7347.0	72	methanol (-H2O):CH2
6976	8104	-14.016	6976	0.8841	6976.0	72	methanol (-H2O):CH2
5267	7554	27.995	5267	0.9398	5267.0	72	CO
4429	6976	-14.015	4429	0.8473	4429.0	72	methanol (-H2O):CH2
7659	9123	-0.000	7659	0.8728	7659.0	72	 
6383	9623	13.979	6383	0.8859	6383.0	72	 
7167	8284	0.000	7167	0.8421	7167.0	72	 
2292	5442	27.995	2292	0.8931	2292.0	72	CO
7659	9018	-0.000	7659	0.8577	7659.0	72	 
8284	8695	14.015	8284	0.8443	8284.0	72	methanol (-H2O):CH2
7659	8284	0.000	7659	0.9103	7659.0	72	 
3181	7554	27.995	3181	0.8719	3181.0	72	CO
7279	7667	-128.083	7279	0.8638	7279.0	77	 
7279	7823	70.078	7279	0.7998	7279.0	77	C5H10
4542	4785	0.000	4542	0.7004	4542.0	78	 
2555	3197	-18.010	2555	0.8714	2555.0	79	H2O
3968	4364	-0.109	3968	0.9516	3968.0	79	 
2552	3501	0.000	2552	0.9643	2552.0	79	 
2201	3501	0.000	2201	0.9792	2201.0	79	 
2262	3671	0.000	2262	0.8481	2262.0	79	 
2201	3197	0.000	2201	0.9185	2201.0	79	 
2555	4364	-18.120	2555	0.9045	2555.0	79	 
3501	3968	0.000	3501	0.9642	3501.0	79	 
3671	3968	-30.010	3671	0.9158	3671.0	79	CH2O
3267	4364	-18.011	3267	0.8736	3267.0	79	H2O
928	2201	-0.000	928	0.9584	928.0	79	 
928	2552	-0.000	928	0.943	928.0	79	 
2201	2552	0.000	2201	0.957	2201.0	79	 
1595	3197	0.000	1595	0.906	1595.0	79	 
1768	2260	0.000	1768	0.7088	1768.0	79	 
3197	3501	-0.000	3197	0.9248	3197.0	79	 
3643	4095	-178.100	3643	0.8555	3643.0	79	 
2555	3501	-18.010	2555	0.8946	2555.0	79	H2O
3501	3671	30.011	3501	0.9383	3501.0	79	CH2O
2499	3267	-0.000	2499	0.8649	2499.0	79	 
3501	4769	0.001	3501	0.9167	3501.0	79	 
2552	3968	0.000	2552	0.9535	2552.0	79	 
1595	4769	0.001	1595	0.927	1595.0	79	 
2201	3968	0.000	2201	0.9512	2201.0	79	 
2552	3671	30.011	2552	0.9172	2552.0	79	CH2O
1595	3501	0.000	1595	0.9588	1595.0	79	 
2555	4769	-18.010	2555	0.893	2555.0	79	H2O
3197	4769	0.001	3197	0.8827	3197.0	79	 
2552	3197	0.000	2552	0.9169	2552.0	79	 
1595	2201	0.000	1595	0.9604	1595.0	79	 
928	4364	-0.109	928	0.9476	928.0	79	 
2736	3494	1.032	2736	0.8821	2736.0	79	 
2201	4364	-0.109	2201	0.9275	2201.0	79	 
3197	4364	-0.109	3197	0.9046	3197.0	79	 
2552	4364	-0.109	2552	0.9261	2552.0	79	 
2552	4769	0.001	2552	0.9345	2552.0	79	 
2262	2712	-0.052	2262	0.8377	2262.0	79	 
928	4769	0.001	928	0.9182	928.0	79	 
3197	3913	-0.109	3197	0.892	3197.0	79	 
2555	3968	-18.010	2555	0.891	2555.0	79	H2O
928	3501	-0.000	928	0.9686	928.0	79	 
2260	4095	-362.122	2260	0.7163	2260.0	79	 
2736	3488	-15.995	2736	0.8804	2736.0	79	O
928	3197	-0.000	928	0.9143	928.0	79	 
2580	3488	-44.026	2580	0.8893	2580.0	79	H2N3:C2H4O
2555	3267	-0.109	2555	0.9371	2555.0	79	 
2260	2262	0.052	2260	0.9517	2260.0	79	 
2201	3671	30.011	2201	0.9332	2201.0	79	CH2O
1595	2555	18.010	1595	0.8837	1595.0	79	H2O
928	1595	-0.000	928	0.9716	928.0	79	 
3501	4364	-0.109	3501	0.9519	3501.0	79	 
1768	2049	0.000	1768	0.7448	1768.0	79	 
928	3671	30.010	928	0.9314	928.0	79	CH2O
3968	4769	0.001	3968	0.9233	3968.0	79	 
3494	3643	30.010	3494	0.9538	3494.0	79	CH2O
2201	2555	18.010	2201	0.907	2201.0	79	H2O
3913	4769	0.110	3913	0.8774	3913.0	79	 
2580	2736	-28.032	2580	0.9854	2580.0	79	C2H4
928	3968	0.000	928	0.9508	928.0	79	 
1595	3671	30.011	1595	0.9372	1595.0	79	CH2O
3197	3968	0.000	3197	0.9171	3197.0	79	 
2552	2555	18.010	2552	0.8876	2552.0	79	H2O
3643	3671	184.075	3643	0.8622	3643.0	79	 
2260	2712	-0.000	2260	0.8377	2260.0	79	 
2580	3494	-27.000	2580	0.8905	2580.0	79	 
2201	4769	0.001	2201	0.9169	2201.0	79	 
928	2555	18.010	928	0.8818	928.0	79	H2O
2049	2712	-0.000	2049	0.7083	2049.0	79	 
1595	2552	0.000	1595	0.9517	1595.0	79	 
4364	4769	0.110	4364	0.9175	4364.0	79	 
1595	4364	-0.109	1595	0.9393	1595.0	79	 
2260	3643	-184.023	2260	0.7415	2260.0	79	 
3488	3494	17.027	3488	0.9715	3488.0	79	adduct_rel_H_NH4 or NH3
1595	3968	0.000	1595	0.942	1595.0	79	 
12079	13377	-28.031	12079	0.9312	12079.0	81	C2H4
13377	14259	-28.031	13377	0.9059	13377.0	81	C2H4
12079	14259	-56.062	12079	0.9043	12079.0	81	C4H8
599	650	0.000	599	0.9106	599.0	84	 
6637	6706	-132.075	6637	0.9118	6637.0	85	 
6165	6633	-88.052	6165	0.9068	6165.0	85	 
6452	6633	-325.210	6452	0.9015	6452.0	85	 
6165	6580	105.082	6165	0.9322	6165.0	85	 
6583	6703	-281.184	6583	0.8991	6583.0	85	 
6165	6583	61.054	6165	0.9146	6165.0	85	H5N4:C2H7NO:CH7N3
6633	6703	-132.079	6633	0.9446	6633.0	85	 
6523	6633	-281.184	6523	0.8829	6523.0	85	 
6580	6706	-281.180	6580	0.959	6580.0	85	 
6580	6633	-193.133	6580	0.887	6580.0	85	 
6580	6583	-44.028	6580	0.9665	6580.0	85	H2N3:C2H4O:CH4N2
6523	6706	-369.231	6523	0.9426	6523.0	85	 
6583	6633	-149.105	6583	0.891	6583.0	85	 
6452	6523	-44.026	6452	0.8672	6452.0	85	H2N3:C2H4O
6583	6745	-325.211	6583	0.8841	6583.0	85	 
6165	6452	237.158	6165	0.9345	6165.0	85	 
6564	6745	44.032	6564	0.9067	6564.0	85	H2N3:C2H4O:CH4N2
6523	6583	-132.078	6523	0.9588	6523.0	85	 
6452	6637	-281.181	6452	0.83	6452.0	85	 
6452	6580	-132.077	6452	0.8672	6452.0	85	 
6523	6703	-413.262	6523	0.8931	6523.0	85	 
6703	6706	44.032	6703	0.9001	6703.0	85	H2N3:C2H4O:CH4N2
6564	6637	264.166	6564	0.8721	6564.0	85	 
6583	6706	-237.152	6583	0.9426	6583.0	85	 
6564	6706	132.091	6564	0.9389	6564.0	85	 
6523	6580	-88.051	6523	0.9466	6523.0	85	 
6580	6745	-369.239	6580	0.8635	6580.0	85	 
6633	6706	-88.047	6633	0.896	6633.0	85	 
6706	6745	-88.059	6706	0.8924	6706.0	85	 
6637	6703	-176.107	6637	0.8719	6637.0	85	 
6452	6706	-413.257	6452	0.8861	6452.0	85	 
6564	6580	413.271	6564	0.9087	6564.0	85	 
6580	6703	-325.212	6580	0.8938	6580.0	85	 
6703	6745	-44.027	6703	0.9257	6703.0	85	CH2NO:H2N3:C2H4O:CH4N2
6165	6637	-44.023	6165	0.8928	6165.0	85	CH2NO:H2N3:C2H4O
6165	6564	-308.189	6165	0.973	6165.0	85	 
6564	6633	220.138	6564	0.8814	6564.0	85	 
6564	6703	88.059	6564	0.9142	6564.0	85	 
6165	6703	-220.130	6165	0.9374	6165.0	85	 
6523	6637	-237.155	6523	0.9518	6523.0	85	 
6580	6637	-149.105	6580	0.9228	6580.0	85	 
6452	6703	-457.288	6452	0.9176	6452.0	85	 
6165	6706	-176.098	6165	0.9606	6165.0	85	 
6165	6523	193.132	6165	0.9261	6165.0	85	 
6564	6583	369.243	6564	0.894	6564.0	85	 
6523	6745	-457.289	6523	0.868	6523.0	85	 
6633	6745	-176.106	6633	0.894	6633.0	85	 
6633	6637	44.028	6633	0.8608	6633.0	85	H2N3:C2H4O:CH4N2
6637	6745	-220.134	6637	0.8365	6637.0	85	 
6165	6745	-264.157	6165	0.9282	6165.0	85	 
6583	6637	-105.077	6583	0.9367	6583.0	85	 
6452	6583	-176.104	6452	0.8771	6452.0	85	 
4000	5350	0.000	4000	0.8519	4000.0	86	 
3163	8824	-24.036	3163	0.8527	3163.0	86	 
815	3163	-0.036	815	0.8586	815.0	86	 
3163	5350	0.000	3163	0.8458	3163.0	86	 
3163	6423	0.000	3163	0.9398	3163.0	86	 
6423	8824	-24.036	6423	0.8824	6423.0	86	 
815	4000	-0.036	815	0.8765	815.0	86	 
3163	4000	0.000	3163	0.9868	3163.0	86	 
815	6423	-0.036	815	0.859	815.0	86	 
4000	6423	0.000	4000	0.9215	4000.0	86	 
9938	11038	207.932	9938	0.9108	9938.0	88	 
1720	4314	-134.073	1720	0.8176	1720.0	89	 
1716	1736	-139.100	1716	0.7392	1716.0	89	 
1720	1736	44.026	1720	0.7284	1720.0	89	H2N3:C2H4O
8225	9678	14.016	8225	0.9118	8225.0	91	methanol (-H2O):CH2
9575	11883	0.000	9575	0.887	9575.0	91	 
8225	11883	0.000	8225	0.8855	8225.0	91	 
8225	9575	-0.000	8225	0.9042	8225.0	91	 
8279	9575	-28.031	8279	0.9034	8279.0	91	C2H4
8279	13593	0.000	8279	0.9121	8279.0	91	 
6952	7198	-0.000	6952	0.8328	6952.0	93	 
1498	1510	18.011	1498	0.8089	1498.0	94	H2O
13521	13522	17.027	13521	0.8962	13521.0	97	adduct_rel_H_NH4 or NH3
8860	9425	-44.026	8860	0.793	8860.0	98	H2N3:C2H4O
8861	11184	-28.031	8861	0.8249	8861.0	98	C2H4
11184	12389	-28.031	11184	0.7875	11184.0	98	C2H4
11867	12389	-14.016	11867	0.893	11867.0	98	methanol (-H2O):CH2
8860	8861	-18.011	8860	0.871	8860.0	98	H2O
8861	10425	-14.016	8861	0.851	8861.0	98	methanol (-H2O):CH2
569	2313	-28.031	569	0.8315	569.0	100	C2H4
569	940	2.016	569	0.8424	569.0	100	H2
603	940	2.016	603	0.8499	603.0	100	H2
569	603	0.000	569	0.9939	569.0	100	 
603	2313	-28.031	603	0.8109	603.0	100	C2H4
9245	9861	-14.016	9245	0.9931	9245.0	101	methanol (-H2O):CH2
9861	13358	-56.064	9861	0.9861	9861.0	101	C4H8
9861	9927	-44.027	9861	0.9994	9861.0	101	H2N3:C2H4O
9245	13358	-70.079	9245	0.9891	9245.0	101	C5H10
10304	11295	-116.083	10304	0.9435	10304.0	102	 
11295	11297	-17.031	11295	0.9002	11295.0	102	adduct_rel_H_NH4 or NH3
10304	11297	-133.115	10304	0.937	10304.0	102	 
10303	10304	-17.022	10303	0.9523	10303.0	102	adduct_rel_H_NH4 or NH3
9877	11297	-208.190	9877	0.8217	9877.0	102	 
11796	11797	-17.028	11796	0.8762	11796.0	102	adduct_rel_H_NH4 or NH3
9877	10802	-133.116	9877	0.8397	9877.0	102	 
10303	11297	-150.136	10303	0.8789	10303.0	102	 
10304	10903	-75.065	10304	0.9573	10304.0	102	CH7N4:C3H9NO
9878	11297	-191.156	9878	0.7781	9878.0	102	 
10802	11797	-116.085	10802	0.8565	10802.0	102	 
10903	11295	-41.018	10903	0.8916	10903.0	102	CHN2:C2H3N
10802	11295	-58.042	10802	0.8449	10802.0	102	CH4N3:C3H6O
9878	10903	-133.107	9878	0.7974	9878.0	102	 
10303	10802	-75.063	10303	0.8595	10303.0	102	C2H7N2O:CH7N4:C3H9NO
11295	11798	-75.069	11295	0.9087	11295.0	102	CH7N4:C3H9NO
10802	11297	-75.073	10802	0.9189	10802.0	102	CH7N4:C3H9NO:C2H9N3
9877	10303	-58.053	9877	0.9365	9877.0	102	C2H6N2
9877	10903	-150.140	9877	0.8381	9877.0	102	 
10802	11796	-99.058	10802	0.7925	10802.0	102	 
9877	10304	-75.075	9877	0.8938	9877.0	102	CH7N4:C3H9NO:C2H9N3
10303	10903	-92.087	10303	0.8977	10303.0	102	 
9878	10802	-116.083	9878	0.7558	9878.0	102	 
9878	10304	-58.042	9878	0.7971	9878.0	102	CH4N3:C3H6O
10802	10903	-17.024	10802	0.9356	10802.0	102	adduct_rel_H_NH4 or NH3
10903	11297	-58.049	10903	0.9817	10903.0	102	CH4N3:C3H6O:C2H6N2
10304	10802	-58.041	10304	0.9021	10304.0	102	CH4N3:C3H6O
9566	9735	-18.011	9566	0.9148	9566.0	103	H2O
9104	9566	18.010	9104	0.9321	9104.0	103	H2O
10136	13035	0.000	10136	0.9132	10136.0	103	 
9566	12824	-28.031	9566	0.931	9566.0	103	C2H4
10136	11834	28.031	10136	0.9037	10136.0	103	C2H4
9572	9735	46.042	9572	0.9019	9572.0	103	H4N3:C2H6O
9566	13595	28.031	9566	0.9008	9566.0	103	C2H4
12824	13035	-0.000	12824	0.9014	12824.0	103	 
10136	12824	0.000	10136	0.9362	10136.0	103	 
8359	13595	-0.000	8359	0.9245	8359.0	103	 
9566	10136	-28.031	9566	0.9253	9566.0	103	C2H4
1221	1436	0.000	1221	0.7536	1221.0	104	 
1312	2577	0.000	1312	0.7516	1312.0	106	 
1475	2023	-0.000	1475	0.8343	1475.0	106	 
2577	7490	-22.057	2577	0.7417	2577.0	106	 
2023	2577	0.000	2023	0.7752	2023.0	106	 
1691	1698	-1.001	1691	0.8889	1691.0	107	NH3<->OH:isotope_13C:H
1688	1691	1.000	1688	0.8387	1688.0	107	NH3<->OH:isotope_13C:H
1688	1698	-0.001	1688	0.8586	1688.0	107	 
5122	5278	-0.036	5122	0.9375	5122.0	108	 
598	600	-14.016	598	0.8609	598.0	108	methanol (-H2O):CH2
1337	1338	-17.027	1337	0.9042	1337.0	108	adduct_rel_H_NH4 or NH3
6900	7546	-24.036	6900	0.842	6900.0	108	 
1342	4292	46.005	1342	0.8684	1342.0	108	CH2O2
591	2889	-10.021	591	0.9316	591.0	108	 
4289	4292	-18.011	4289	0.9573	4289.0	108	H2O
4289	5767	-46.042	4289	0.9413	4289.0	108	H4N3:C2H6O
593	1337	-0.000	593	0.9417	593.0	108	 
1334	2884	-0.000	1334	0.9911	1334.0	108	 
4289	5105	-18.011	4289	0.9412	4289.0	108	H2O
1001	2884	0.000	1001	0.978	1001.0	108	 
591	4292	-10.021	591	0.9306	591.0	108	 
2892	4292	-18.011	2892	0.9683	2892.0	108	H2O
591	1342	-56.026	591	0.904	591.0	108	CH2N3:C3H4O
598	2884	-0.000	598	0.8975	598.0	108	 
1002	1336	-0.000	1002	0.9037	1002.0	108	 
1342	2889	46.005	1342	0.8669	1342.0	108	CH2O2
5105	5767	-28.031	5105	0.9643	5105.0	108	C2H4
591	5767	-38.052	591	0.8788	591.0	108	 
2884	5122	0.000	2884	0.8526	2884.0	108	 
2892	5767	-46.042	2892	0.9435	2892.0	108	H4N3:C2H6O
4292	5117	-17.026	4292	0.9117	4292.0	108	adduct_rel_H_NH4 or NH3
4292	5105	0.000	4292	0.9838	4292.0	108	 
1001	1002	-18.010	1001	0.8756	1001.0	108	H2O
1336	5306	-0.036	1336	0.8564	1336.0	108	 
5122	8057	-0.036	5122	0.9045	5122.0	108	 
2607	8057	0.000	2607	0.8593	2607.0	108	 
591	2892	7.990	591	0.8956	591.0	108	 
593	5105	-28.032	593	0.8955	593.0	108	C2H4
2607	7546	-24.036	2607	0.8592	2607.0	108	 
4286	5122	0.000	4286	0.8745	4286.0	108	 
2607	5122	0.036	2607	0.8697	2607.0	108	 
2892	3804	-3.995	2892	0.8545	2892.0	108	 
593	1338	-17.027	593	0.8789	593.0	108	adduct_rel_H_NH4 or NH3
2892	5105	-18.011	2892	0.9502	2892.0	108	H2O
600	4286	14.016	600	0.882	600.0	108	methanol (-H2O):CH2
593	4292	-28.032	593	0.8925	593.0	108	C2H4
1337	2892	-10.021	1337	0.88	1337.0	108	 
5225	7546	0.000	5225	0.8973	5225.0	108	 
1337	1342	-74.037	1337	0.8991	1337.0	108	CH4N3O:C3H6O2
591	593	18.010	591	0.8935	591.0	108	H2O
5117	5767	-11.005	5117	0.936	5117.0	108	 
1336	1337	-18.010	1336	0.8715	1336.0	108	H2O
593	2889	-28.032	593	0.8913	593.0	108	C2H4
1002	1337	-18.011	1002	0.8956	1002.0	108	H2O
2607	5278	0.000	2607	0.8675	2607.0	108	 
5105	5117	-17.026	5105	0.9175	5105.0	108	adduct_rel_H_NH4 or NH3
593	2892	-10.021	593	0.8952	593.0	108	 
1334	4286	-0.000	1334	0.9847	1334.0	108	 
593	1342	-74.037	593	0.8639	593.0	108	CH4N3O:C3H6O2
591	1338	0.984	591	0.9683	591.0	108	NH3<->OH
2889	5105	0.000	2889	0.9824	2889.0	108	 
1338	2889	-11.005	1338	0.8623	1338.0	108	 
591	4289	7.990	591	0.9065	591.0	108	 
600	2884	14.016	600	0.8839	600.0	108	methanol (-H2O):CH2
1337	4289	-10.021	1337	0.8646	1337.0	108	 
600	5122	14.016	600	0.8584	600.0	108	methanol (-H2O):CH2
600	1334	14.016	600	0.8833	600.0	108	methanol (-H2O):CH2
4292	5767	-28.031	4292	0.9766	4292.0	108	C2H4
591	5105	-10.021	591	0.9367	591.0	108	 
4432	5225	0.000	4432	0.8806	4432.0	108	 
593	5768	-10.021	593	0.8467	593.0	108	 
1338	1342	-57.010	1338	0.9044	1338.0	108	CHN2O
2889	5767	-28.031	2889	0.9749	2889.0	108	C2H4
3804	4289	3.995	3804	0.8525	3804.0	108	 
1338	5117	-28.031	1338	0.8511	1338.0	108	C2H4
2892	5768	0.000	2892	0.8623	2892.0	108	 
598	1001	-0.000	598	0.9113	598.0	108	 
1001	4286	0.000	1001	0.9688	1001.0	108	 
4289	5768	0.000	4289	0.8922	4289.0	108	 
593	4289	-10.021	593	0.8889	593.0	108	 
1001	1336	-18.011	1001	0.8411	1001.0	108	H2O
1002	1334	18.011	1002	0.8728	1002.0	108	H2O
1001	1334	0.000	1001	0.9912	1001.0	108	 
600	1001	14.016	600	0.9015	600.0	108	methanol (-H2O):CH2
598	4286	-0.000	598	0.8717	598.0	108	 
2884	4286	0.000	2884	0.9967	2884.0	108	 
1334	1336	-18.011	1334	0.8438	1334.0	108	H2O
591	1337	18.010	591	0.8835	591.0	108	H2O
1338	5105	-11.005	1338	0.8774	1338.0	108	 
2889	2892	18.011	2889	0.9812	2889.0	108	H2O
2889	4289	18.011	2889	0.9584	2889.0	108	H2O
2889	4292	0.000	2889	0.991	2889.0	108	 
598	1334	0.000	598	0.9028	598.0	108	 
2892	4289	0.000	2892	0.9706	2892.0	108	 
2607	5225	-24.036	2607	0.8553	2607.0	108	 
2889	5117	-17.026	2889	0.9075	2889.0	108	adduct_rel_H_NH4 or NH3
1342	5105	46.005	1342	0.8915	1342.0	108	CH2O2
1930	2198	-44.028	1930	0.9621	1930.0	110	H2N3:C2H4O
1301	2197	-114.067	1301	0.85	1301.0	110	 
1301	1609	-26.015	1301	0.9026	1301.0	110	C2H2
1301	1929	-70.041	1301	0.8812	1301.0	110	C2H4N3:C4H6O
1930	3903	-118.047	1930	0.8736	1930.0	110	 
1612	1930	-44.026	1612	0.8982	1612.0	110	H2N3:C2H4O
1300	1301	-18.011	1300	0.9222	1300.0	110	H2O
1612	2198	-88.054	1612	0.8266	1612.0	110	 
1929	3903	-171.096	1929	0.8732	1929.0	110	 
1609	1929	-44.026	1609	0.951	1609.0	110	H2N3:C2H4O
1929	2197	-44.026	1929	0.9744	1929.0	110	H2N3:C2H4O
1929	2198	-97.077	1929	0.929	1929.0	110	 
2198	3903	-74.020	2198	0.9137	2198.0	110	C6H2:H2N40:C2H4NO2
2197	2198	-53.051	2197	0.9467	2197.0	110	 
1929	1930	-53.049	1929	0.9499	1929.0	110	 
1609	1930	-97.074	1609	0.8954	1609.0	110	 
1930	2197	9.023	1930	0.9338	1930.0	110	 
2197	3903	-127.070	2197	0.8962	2197.0	110	 
1609	2197	-88.051	1609	0.9078	1609.0	110	 
1300	1930	-141.100	1300	0.861	1300.0	110	 
1300	1609	-44.026	1300	0.9628	1300.0	110	H2N3:C2H4O
1301	1930	-123.090	1301	0.8738	1301.0	110	 
1609	2198	-141.102	1609	0.8356	1609.0	110	 
1300	1929	-88.051	1300	0.9104	1300.0	110	 
1301	2198	-167.117	1301	0.8227	1301.0	110	 
10459	14452	46.042	10459	0.8102	10459.0	111	H4N3:C2H6O
9578	14452	-28.031	9578	0.801	9578.0	111	C2H4
4092	5725	15.994	4092	0.7092	4092.0	112	O
3714	4092	-86.036	3714	0.7392	3714.0	112	 
4092	8148	41.973	4092	0.7065	4092.0	112	 
11051	11124	44.026	11051	0.9916	11051.0	113	H2N3:C2H4O
11124	13336	-42.047	11124	0.9896	11124.0	113	C3H6
11124	11160	44.026	11124	0.9881	11124.0	113	H2N3:C2H4O
11051	13258	-42.047	11051	0.9908	11051.0	113	C3H6
10007	13336	-42.047	10007	0.9839	10007.0	113	C3H6
13258	13336	44.026	13258	0.9896	13258.0	113	H2N3:C2H4O
6747	6958	0.000	6747	0.799	6747.0	114	 
10184	12420	0.000	10184	0.9581	10184.0	116	 
9959	12420	0.000	9959	0.9426	9959.0	116	 
11808	12420	-14.016	11808	0.9761	11808.0	116	methanol (-H2O):CH2
10184	10717	-28.031	10184	0.9054	10184.0	116	C2H4
9959	10184	0.000	9959	0.9785	9959.0	116	 
10184	10277	0.000	10184	0.9515	10184.0	116	 
10717	13121	14.016	10717	0.9144	10717.0	116	methanol (-H2O):CH2
10277	12420	0.000	10277	0.9496	10277.0	116	 
10277	10717	-28.031	10277	0.9008	10277.0	116	C2H4
9959	11808	14.016	9959	0.9956	9959.0	116	methanol (-H2O):CH2
10184	13628	-28.031	10184	0.9102	10184.0	116	C2H4
10717	12420	28.031	10717	0.9151	10717.0	116	C2H4
10717	13628	-0.000	10717	0.9645	10717.0	116	 
10184	11808	14.016	10184	0.9785	10184.0	116	methanol (-H2O):CH2
9959	10277	0.000	9959	0.9464	9959.0	116	 
10181	10287	44.026	10181	0.9904	10181.0	120	H2N3:C2H4O
10171	10181	44.025	10171	0.9877	10171.0	120	H2N3:C2H4O
10287	10308	44.026	10287	0.988	10287.0	120	H2N3:C2H4O
